EVENT_ID,PSN,MAINTENANCE_START,MAINTENANCE_END,MAINTENANCE_USER,MAINTENANCE_CONTENT,AVG_PI_BEFORE,AVG_PI_AFTER,DIFF,P_VALUE,SIGNIFICANT_DROP
B1_SCOP_01_B1_SCOP_01#ST_20260821014431,B1_SCOP_01#ST,2026-08-21 22:50:00,2026-08-21 23:04:00,K05632,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.224,0.207,-0.018,0.0175,是
B1_COAT_05_B1_COAT_05#11-1_20260821010802,B1_COAT_05#11-1,2026-08-21 22:41:00,2026-08-21 22:57:00,K21943,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.191,0.15,-0.041,0.0001,是
B1_SCOP_07_B1_SCOP_07#PA_20260821004643,B1_SCOP_07#PA,2026-08-21 22:04:00,2026-08-21 22:23:00,K05632,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.19,0.045,-0.145,0.0000,是
B1_COAT_06_B1_COAT_06#11-0_20260821003754,B1_COAT_06#11-0,2026-08-21 22:10:00,2026-08-21 22:18:00,K21943,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.385,0.484,0.098,0.9999,否
B1_DEVP_02_B1_DEVP_02#13-1_20260821003249,B1_DEVP_02#13-1,2026-08-21 22:50:00,2026-08-21 23:05:00,K21123,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.235,0.224,-0.011,0.2415,否
B1_STEP_02_B1_STEP_02#ST_20260821000249,B1_STEP_02#ST,2026-08-21 21:40:00,2026-08-21 21:56:00,K05632,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.155,0.063,-0.091,0.0000,是
B1_PRRM_02_B1_PRRM_02#LP_20260821000230,B1_PRRM_02#LP,2026-08-22 21:30:00,2026-08-22 22:00:00,K21705,已使用無塵布清潔particle sensor周遭,0.113,,,N/A,N/A
B1_COAT_07_B1_COAT_07#14-1_20260821000038,B1_COAT_07#14-1,2026-08-21 21:33:00,2026-08-21 21:49:00,K21943,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.327,0.1,-0.227,0.0000,是
B1_COAT_07_B1_COAT_07#14-2_20260821000038,B1_COAT_07#14-2,2026-08-21 21:50:00,2026-08-21 22:12:00,K21943,"使用酒精清潔機台，量測落塵：0.5um:0,5um:0",0.443,0.371,-0.072,0.0000,是
B1_WFCL_01_B1_WFCL_01#TM_20260820072534,B1_WFCL_01#TM,2026-08-20 20:00:00,2026-08-20 20:20:00,K02447,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.24,0.194,-0.046,0.0096,是
B1_DEVP_04_B1_DEVP_04#13-2_20260820052209,B1_DEVP_04#13-2,2026-08-20 20:30:00,2026-08-20 20:50:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.336,0.269,-0.067,0.0129,是
B1_DEVP_02_B1_DEVP_02#12-1_20260820052001,B1_DEVP_02#12-1,2026-08-20 21:00:00,2026-08-20 21:20:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.33,0.189,-0.141,0.0000,是
B1_STEP_04_B1_STEP_04#PA_20260820041614,B1_STEP_04#PA,2026-08-20 21:00:00,2026-08-20 21:20:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.334,0.061,-0.274,0.0000,是
B1_COAT_05_B1_COAT_05#13-1_20260820032210,B1_COAT_05#13-1,2026-08-20 21:00:00,2026-08-20 21:20:00,K21877,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.556,0.559,0.003,0.5769,否
B1_SCOP_06_B1_SCOP_06#ST_20260820000817,B1_SCOP_06#ST,2026-08-20 21:30:00,2026-08-20 21:50:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.52,0.335,-0.184,0.0000,是
B1_AGST_11_B1_AGST_11#PA_20260820000212,B1_AGST_11#PA,2026-08-20 23:30:00,2026-08-20 23:50:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.213,0.152,-0.061,0.0013,是
B1_DEVP_03_B1_DEVP_03#12-2_20260820000145,B1_DEVP_03#12-2,2026-08-20 23:30:00,2026-08-20 23:50:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.731,0.374,-0.357,0.0000,是
B1_COAT_05_B1_COAT_05#11-0_20260820000139,B1_COAT_05#11-0,2026-08-20 23:30:00,2026-08-20 23:50:00,K24463,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.371,0.251,-0.12,0.0000,是
B1_SHTZ_01_B1_SHTZ_01#PA_20260820000102,B1_SHTZ_01#PA,2026-08-21 00:00:00,2026-08-21 00:20:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.34,0.255,-0.084,0.0000,是
B1_COAT_02_B1_COAT_02#13-1_20260820000040,B1_COAT_02#13-1,2026-08-21 00:00:00,2026-08-21 00:20:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.202,0.052,-0.149,0.0000,是
