EVENT_ID,PSN,MAINTENANCE_START,MAINTENANCE_END,MAINTENANCE_USER,MAINTENANCE_CONTENT,AVG_PI_BEFORE,AVG_PI_AFTER,DIFF,P_VALUE,SIGNIFICANT_DROP
B1_COAT_01_B1_COAT_01#LP1_20260807084406,B1_COAT_01#LP1,2026-08-07 21:07:00,2026-08-07 21:37:00,K21877,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.135,0.11,-0.025,0.0117,是
B1_OVEN_03_B1_OVEN_03#OVEN1_20260807083151,B1_OVEN_03#OVEN1,2026-08-07 21:30:00,2026-08-07 21:50:00,C0684,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.352,0.169,-0.183,0.0000,是
B1_OVEN_03_B1_OVEN_03#OVEN2_20260807082838,B1_OVEN_03#OVEN2,2026-08-07 21:00:00,2026-08-07 21:20:00,K02447,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.302,0.106,-0.196,0.0000,是
B1_DSCM_01_B1_DSCM_01#TM_20260807081535,B1_DSCM_01#TM,2026-08-07 12:00:00,2026-08-07 12:30:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0",0.254,0.105,-0.149,0.0000,是
B1_COAT_05_B1_COAT_05#13-2_20260807074415,B1_COAT_05#13-2,2026-08-07 21:00:00,2026-08-07 21:30:00,G1562,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.137,0.09,-0.047,0.0000,是
B1_AGST_09_B1_AGST_09#PA_20260807070628,B1_AGST_09#PA,2026-08-07 22:00:00,2026-08-07 22:20:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.154,0.074,-0.08,0.0000,是
B1_COAT_06_B1_COAT_06#14-2_20260807055326,B1_COAT_06#14-2,2026-08-07 22:00:00,2026-08-07 22:20:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.319,0.388,0.069,1.0000,否
B1_DEVP_03_B1_DEVP_03#1-0_20260807045155,B1_DEVP_03#1-0,2026-08-07 22:25:00,2026-08-07 22:45:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.318,0.213,-0.104,0.0000,是
B1_AGST_02_B1_AGST_02#ST_20260807030356,B1_AGST_02#ST,2026-08-07 22:25:00,2026-08-07 22:45:00,K25981,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.277,0.231,-0.045,0.0004,是
B1_PRRM_02_B1_PRRM_02#LP_20260807023523,B1_PRRM_02#LP,2026-08-07 20:00:00,2026-08-07 20:15:00,D1004,使用IPA，無塵布清潔Particle,0.135,0.092,-0.043,0.0000,是
B1_OVEN_01_B1_OVEN_01#OVEN1_20260807021844,B1_OVEN_01#OVEN1,2026-08-07 22:50:00,2026-08-07 23:10:00,C0684,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.42,0.39,-0.03,0.0039,是
B1_ETCH_04_B1_ETCH_04#LP_20260807020635,B1_ETCH_04#LP,2026-08-07 20:15:00,2026-08-07 20:30:00,D1004,使用IPA，無塵布清潔Particle,0.178,0.057,-0.121,0.0000,是
B1_SCOP_08_B1_SCOP_08#PA_20260807010632,B1_SCOP_08#PA,2026-08-07 22:50:00,2026-08-07 23:10:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.166,0.219,0.054,0.9999,否
B1_DEVP_03_B1_DEVP_03#14-2_20260807000136,B1_DEVP_03#14-2,2026-08-07 23:00:00,2026-08-07 23:20:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.403,0.386,-0.017,0.0590,否
B1_COAT_04_B1_COAT_04#13-1_20260806213613,B1_COAT_04#13-1,2026-08-06 00:30:00,2026-08-06 00:55:00,K21123,已清潔,0.044,0.167,0.123,1.0000,否
B1_STEP_03_B1_STEP_03#LP_20260806190400,B1_STEP_03#LP,2026-08-06 21:30:00,2026-08-06 22:00:00,K21249,"Clean item : IPA clean and removed sensor, inverted it for 5min
measure value
0.5μm:0
5.0μm:0
",0.239,0.171,-0.067,0.0000,是
B1_DEVP_02_B1_DEVP_02#13-1_20260806184045,B1_DEVP_02#13-1,2026-08-06 23:46:00,2026-08-06 00:17:00,K21123,已清潔,0.195,0.196,0.001,0.5376,否
B1_RESZ_01_B1_RESZ_01#LP_20260806172456,B1_RESZ_01#LP,2026-08-06 19:00:00,2026-08-06 19:30:00,K25353,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: particle measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0",0.064,0.045,-0.019,0.0118,是
B1_DEVP_01_B1_DEVP_01#14-2_20260806155518,B1_DEVP_01#14-2,2026-08-06 21:33:00,2026-08-06 21:59:00,K23570,已清潔,0.186,0.115,-0.071,0.0000,是
B1_DEVP_03_B1_DEVP_03#12-2_20260806143633,B1_DEVP_03#12-2,2026-08-06 20:44:00,2026-08-06 21:26:00,K00869,已清潔,0.232,0.199,-0.032,0.0124,是
B1_SCOP_09_B1_SCOP_09#ST_20260806141420,B1_SCOP_09#ST,2026-08-06 20:29:00,2026-08-06 20:50:00,K24901,已清潔,0.322,0.302,-0.021,0.1555,否
B1_ETCH_03_B1_ETCH_03#LP_20260806135744,B1_ETCH_03#LP,2026-08-07 20:30:00,2026-08-07 20:45:00,D1004,使用IPA，無塵布清潔Particle,0.328,0.419,0.092,1.0000,否
B1_DEVP_03_B1_DEVP_03#11-0_20260806132007,B1_DEVP_03#11-0,2026-08-06 21:57:00,2026-08-06 21:57:00,K21979,已清潔,0.288,0.344,0.056,0.9972,否
B1_COAT_06_B1_COAT_06#13-1_20260806125214,B1_COAT_06#13-1,2026-08-06 20:21:00,2026-08-06 20:54:00,K21123,已清潔,0.288,0.206,-0.082,0.0000,是
B1_OVEN_02_B1_OVEN_02#OVEN2_20260806122217,B1_OVEN_02#OVEN2,2026-08-06 23:13:00,2026-08-06 23:51:00,K24901,已清潔,0.196,0.163,-0.032,0.0307,是
B1_COAT_07_B1_COAT_07#11-1_20260806115435,B1_COAT_07#11-1,2026-08-06 10:46:00,2026-08-06 11:45:00,K01660,日保養清潔機台,0.294,0.315,0.021,0.9961,否
B1_DBCL_02_B1_DBCL_02#LP_20260806114526,B1_DBCL_02#LP,2026-08-07 20:45:00,2026-08-07 21:00:00,D1004,使用IPA，無塵布清潔Particle,0.14,0.131,-0.009,0.2683,否
B1_COAT_07_B1_COAT_07#13-2_20260806114504,B1_COAT_07#13-2,2026-08-06 10:46:00,2026-08-06 11:45:00,K01660,日保養清潔機台,0.155,0.17,0.015,0.8433,否
B1_COAT_07_B1_COAT_07#12-2_20260806114503,B1_COAT_07#12-2,2026-08-06 10:46:00,2026-08-06 11:45:00,K01660	,日保養清潔機台,0.146,0.186,0.04,0.9992,否
B1_COAT_07_B1_COAT_07#12-1_20260806114503,B1_COAT_07#12-1,2026-08-06 10:46:00,2026-08-06 11:45:00,K01660	,日保養清潔機台,0.268,0.35,0.082,1.0000,否
B1_PRRM_01_B1_PRRM_01#LP_20260806095529,B1_PRRM_01#LP,2026-08-07 21:15:00,2026-08-07 21:30:00,D1004,使用IPA，無塵布清潔Particle,0.362,0.361,-0.001,0.3226,否
B1_COAT_04_B1_COAT_04#1-0_20260806092711,B1_COAT_04#1-0,2026-08-06 22:14:00,2026-08-06 22:59:00,K26775,已清潔,0.294,0.178,-0.116,0.0000,是
B1_ETCH_01_B1_ETCH_01#LP_20260806073152,B1_ETCH_01#LP,2026-08-07 21:30:00,2026-08-07 21:45:00,D1004,使用IPA，無塵布清潔Particle,0.37,0.297,-0.073,0.0000,是
B1_OVEN_04_B1_OVEN_04#OVEN1_20260806053520,B1_OVEN_04#OVEN1,2026-08-06 20:33:00,2026-08-06 20:49:00,K26775,已清潔,0.322,0.372,0.05,0.9993,否
B1_PLAT_03_B1_PLAT_03#LP_20260806044651,B1_PLAT_03#LP,2026-08-07 21:45:00,2026-08-07 22:00:00,D1004,使用IPA，無塵布清潔Particle,0.477,0.536,0.059,1.0000,否
B1_SCOP_02_B1_SCOP_02#PA_20260806000306,B1_SCOP_02#PA,2026-08-06 21:01:00,2026-08-06 21:16:00,K23405,已清潔,0.164,0.192,0.029,0.9812,否
B1_DEVP_04_B1_DEVP_04#14-2_20260806000140,B1_DEVP_04#14-2,2026-08-06 20:36:00,2026-08-06 21:06:00,K23405,已清潔,0.241,0.103,-0.139,0.0000,是
B1_SCOP_06_B1_SCOP_06#ST_20260806000101,B1_SCOP_06#ST,2026-08-06 23:05:00,2026-08-06 23:19:00,K27361,已清潔,0.208,0.336,0.128,1.0000,否
B1_WFCL_02_B1_WFCL_02#LP_20260806000020,B1_WFCL_02#LP,2026-08-06 23:36:00,2026-08-06 00:03:00,K27361,已清潔,0.298,0.297,-0.001,0.4680,否
