EVENT_ID,PSN,MAINTENANCE_START,MAINTENANCE_END,MAINTENANCE_USER,MAINTENANCE_CONTENT,AVG_PI_BEFORE,AVG_PI_AFTER,DIFF,P_VALUE,SIGNIFICANT_DROP
B1_DEVP_02_B1_DEVP_02#11-2_20260828155644,B1_DEVP_02#11-2,2026-08-28 20:00:00,2026-08-28 20:20:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.189,0.179,-0.01,0.2057,否
B1_WFCL_02_B1_WFCL_02#LP_20260828154501,B1_WFCL_02#LP,2026-08-28 20:00:00,2026-08-28 20:20:00,K02447,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.181,0.144,-0.037,0.0014,是
B1_COAT_02_B1_COAT_02#14-1_20260828144208,B1_COAT_02#14-1,2026-08-28 20:00:00,2026-08-28 20:20:00,K21877,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.105,0.086,-0.02,0.0037,是
B1_DEVP_03_B1_DEVP_03#1-0_20260828122044,B1_DEVP_03#1-0,2026-08-28 20:00:00,2026-08-28 20:20:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.555,0.51,-0.045,0.0000,是
B1_COAT_01_B1_COAT_01#LP1_20260828115815,B1_COAT_01#LP1,2026-08-28 20:00:00,2026-08-28 20:20:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.155,0.066,-0.089,0.0000,是
B1_COAT_03_B1_COAT_03#1-0_20260828114222,B1_COAT_03#1-0,2026-08-28 20:00:00,2026-08-28 20:20:00,G1562,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.23,0.14,-0.089,0.0000,是
B1_STEP_01_B1_STEP_01#PA_20260828113934,B1_STEP_01#PA,2026-08-28 20:20:00,2026-08-28 20:40:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.252,0.233,-0.019,0.0915,否
B1_DEVP_02_B1_DEVP_02#14-1_20260828091628,B1_DEVP_02#14-1,2026-08-28 20:20:00,2026-08-28 20:40:00,K21877,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.279,0.334,0.055,0.9994,否
B1_THKZ_05_B1_THKZ_05#LP_20260828084702,B1_THKZ_05#LP,2026-08-28 11:30:00,2026-08-28 11:45:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0
",0.252,0.234,-0.018,0.1517,否
B1_COAT_06_B1_COAT_06#13-2_20260828072543,B1_COAT_06#13-2,2026-08-28 20:20:00,2026-08-28 20:40:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.348,0.23,-0.118,0.0000,是
B1_COAT_06_B1_COAT_06#13-1_20260828072236,B1_COAT_06#13-1,2026-08-28 20:50:00,2026-08-28 21:10:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.282,0.098,-0.184,0.0000,是
B1_AGST_03_B1_AGST_03#PA_20260828062227,B1_AGST_03#PA,2026-08-28 20:50:00,2026-08-16 21:10:00,K25981,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.602,,,N/A,N/A
B1_DEVP_03_B1_DEVP_03#11-2_20260828043911,B1_DEVP_03#11-2,2026-08-28 21:20:00,2026-08-28 21:30:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.356,0.246,-0.11,0.0000,是
B1_SCOP_02_B1_SCOP_02#ST_20260828042904,B1_SCOP_02#ST,2026-08-28 21:20:00,2026-08-28 21:40:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.129,0.088,-0.042,0.0000,是
B1_DBCL_02_B1_DBCL_02#LP_20260828013435,B1_DBCL_02#LP,2026-08-28 05:00:00,2026-08-28 06:00:00,D1004,已使用無塵布清潔particle sensor周遭,0.18,0.266,0.085,1.0000,否
B1_DEVP_03_B1_DEVP_03#13-1_20260828005319,B1_DEVP_03#13-1,2026-08-28 21:50:00,2026-08-28 22:10:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.571,0.393,-0.178,0.0000,是
B1_SCOP_06_B1_SCOP_06#ST_20260828001929,B1_SCOP_06#ST,2026-08-28 22:20:00,2026-08-28 22:40:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.302,0.208,-0.094,0.0000,是
B1_STEP_04_B1_STEP_04#LP_20260828000119,B1_STEP_04#LP,2026-08-28 22:20:00,2026-08-28 22:40:00,K24463,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.223,0.106,-0.117,0.0000,是
B1_RESZ_02_B1_RESZ_02#LP_20260828000051,B1_RESZ_02#LP,2026-08-29 07:30:00,2026-08-29 08:00:00,K22818,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0",0.157,0.184,0.027,0.9979,否
B1_STEP_03_B1_STEP_03#PA_20260828000022,B1_STEP_03#PA,2026-08-28 22:20:00,2026-08-28 22:40:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.202,0.145,-0.056,0.0000,是
B1_AGST_11_B1_AGST_11#PA_20260827202737,B1_AGST_11#PA,2026-08-27 23:30:00,2026-08-27 23:50:00,K21836,"使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea)
",0.177,0.4,0.223,1.0000,否
B1_COAT_04_B1_COAT_04#14-1_20260827200826,B1_COAT_04#14-1,2026-08-27 23:30:00,2026-08-27 23:50:00,K25080,"使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea)
",0.218,0.121,-0.097,0.0000,是
B1_OVEN_04_B1_OVEN_04#OVEN2_20260827190406,B1_OVEN_04#OVEN2,2026-08-27 20:00:00,2026-08-27 20:20:00,C0684,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.062,0.167,0.105,1.0000,否
B1_COAT_04_B1_COAT_04#13-2_20260827185052,B1_COAT_04#13-2,2026-08-27 20:00:00,2026-08-27 20:20:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.098,0.264,0.165,1.0000,否
B1_COAT_03_B1_COAT_03#11-1_20260827170417,B1_COAT_03#11-1,2026-08-27 20:00:00,2026-08-27 20:20:00,K24463,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.21,0.14,-0.07,0.0001,是
B1_COAT_03_B1_COAT_03#11-0_20260827170416,B1_COAT_03#11-0,2026-08-27 20:00:00,2026-08-27 20:20:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.155,0.071,-0.084,0.0000,是
B1_SORT_01_B1_SORT_01#LP_20260827160609,B1_SORT_01#LP,2026-08-27 19:00:00,2026-08-27 19:15:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0
",0.545,0.577,0.032,1.0000,否
B1_SCOP_08_B1_SCOP_08#PA_20260827151420,B1_SCOP_08#PA,2026-08-27 20:00:00,2026-08-27 20:20:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.172,0.099,-0.073,0.0000,是
B1_STEP_02_B1_STEP_02#ST_20260827122629,B1_STEP_02#ST,2026-08-27 20:00:00,2026-08-27 20:20:00,K21877,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.195,0.157,-0.039,0.0037,是
B1_DEVP_01_B1_DEVP_01#11-2_20260827114527,B1_DEVP_01#11-2,2026-08-27 20:00:00,2026-08-27 20:20:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.158,0.171,0.013,0.8275,否
B1_DEVP_02_B1_DEVP_02#11-0_20260827112637,B1_DEVP_02#11-0,2026-08-27 20:30:00,2026-08-27 20:50:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.6,0.552,-0.048,0.0001,是
B1_SCOP_03_B1_SCOP_03#PA_20260827111203,B1_SCOP_03#PA,2026-08-27 20:30:00,2026-08-27 20:50:00,K21836,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.238,0.091,-0.146,0.0000,是
B1_PLAT_03_B1_PLAT_03#LP_20260827105052,B1_PLAT_03#LP,2026-08-27 20:30:00,2026-08-27 21:00:00,D1004,使用IPA，無塵布清潔Particle,0.528,0.394,-0.134,0.0000,是
B1_COAT_04_B1_COAT_04#12-2_20260827102543,B1_COAT_04#12-2,2026-08-27 20:30:00,2026-08-27 20:50:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.342,0.122,-0.22,0.0000,是
B1_OVEN_03_B1_OVEN_03#OVEN2_20260827095731,B1_OVEN_03#OVEN2,2026-08-27 20:30:00,2026-08-27 20:50:00,C0684,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.212,0.163,-0.05,0.0008,是
B1_DECM_03_B1_DECM_03#LP_20260827095722,B1_DECM_03#LP,2026-08-27 13:00:00,2026-08-27 13:10:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0
",0.184,0.18,-0.004,0.4187,否
B1_DECM_02_B1_DECM_02#LP_20260827095720,B1_DECM_02#LP,2026-08-27 13:15:00,2026-08-27 13:30:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0",0.23,0.092,-0.138,0.0000,是
B1_DEVP_03_B1_DEVP_03#14-2_20260827090200,B1_DEVP_03#14-2,2026-08-27 20:30:00,2026-08-27 20:50:00,K24463,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.428,0.311,-0.117,0.0000,是
B1_COAT_06_B1_COAT_06#11-0_20260827071720,B1_COAT_06#11-0,2026-08-27 20:30:00,2026-08-27 20:50:00,K22234,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.63,0.466,-0.164,0.0000,是
B1_COAT_03_B1_COAT_03#13-1_20260827071212,B1_COAT_03#13-1,2026-08-27 20:30:00,2026-08-27 20:50:00,K25080,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.411,0.061,-0.35,0.0000,是
B1_RESZ_03_B1_RESZ_03#LP_20260827062409,B1_RESZ_03#LP,2026-08-27 13:20:00,2026-08-27 13:30:00,K22663,"Clean item : IPA clean and removed sensor, inverted it for 5min
tools: partical measure tools AERO TRAK 9030-01   S/N:93032542012
measure value
0.3μm:0
0.5μm:0
5.0μm:0
",0.312,0.139,-0.173,0.0000,是
B1_DEVP_03_B1_DEVP_03#14-1_20260827022810,B1_DEVP_03#14-1,2026-08-27 20:30:00,2026-08-27 20:50:00,K21152,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.47,0.28,-0.19,0.0000,是
B1_ETCH_03_B1_ETCH_03#LP_20260827022119,B1_ETCH_03#LP,2026-08-27 21:00:00,2026-08-27 21:30:00,D1004,使用IPA，無塵布清潔Particle,0.438,0.358,-0.08,0.0000,是
B1_SCOP_09_B1_SCOP_09#ST_20260827021238,B1_SCOP_09#ST,2026-08-27 21:00:00,2026-08-27 20:20:00,C0684,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.304,0.273,-0.031,0.0126,是
B1_SCOP_06_B1_SCOP_06#PA_20260827000252,B1_SCOP_06#PA,2026-08-27 21:20:00,2026-08-27 21:40:00,K25981,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.309,0.21,-0.099,0.0000,是
B1_STEP_03_B1_STEP_03#ST_20260827000222,B1_STEP_03#ST,2026-08-27 21:20:00,2026-08-27 21:40:00,K24463,使用酒精，無塵布清潔Particle，手持Particle tool 量測機台內Particle， (0.3um 0ea)  (0.5um 0ea)  (5.0um 0ea),0.139,0.288,0.149,1.0000,否
